==13524== NVPROF is profiling process 13524, command: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==13524== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==13524== Profiling application: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==13524== Profiling result:
==13524== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA GeForce GTX 1050 Ti (0)"
    Kernel: brute_force_coarsening(unsigned char, unsigned char, unsigned int, bool, float*, unsigned long*)
         24       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         24      l2_subp0_write_sysmem_sector_queries           4           4           4          96
         24      l2_subp1_write_sysmem_sector_queries           1           1           1          24
         24                         elapsed_cycles_sm       40086     2229492     1100954    26422905
         24                             gld_inst_8bit           0           0           0           0
         24                            gld_inst_16bit           0           0           0           0
         24                            gld_inst_32bit        1025     1049600      525312    12607500
         24                            gld_inst_64bit        1024     1048576      524800    12595200
         24                           gld_inst_128bit           0           0           0           0
         24                             gst_inst_8bit           0           0           0           0
         24                            gst_inst_16bit           0           0           0           0
         24                            gst_inst_32bit           0         906         268        6453
         24                            gst_inst_64bit           0         906         268        6453
         24                           gst_inst_128bit           0           0           0           0
         24                           prof_trigger_00           0           0           0           0
         24                           prof_trigger_01           0           0           0           0
         24                           prof_trigger_02           0           0           0           0
         24                           prof_trigger_03           0           0           0           0
         24                           prof_trigger_04           0           0           0           0
         24                           prof_trigger_05           0           0           0           0
         24                           prof_trigger_06           0           0           0           0
         24                           prof_trigger_07           0           0           0           0
         24                            warps_launched          32       32768       16400      393600
         24                              inst_issued0        7362     6888999     3311413    79473929
         24                              inst_issued1         905      867512      433089    10394142
         24                              inst_issued2         237      243596      121734     2921635
         24                             inst_executed        1315     1353808      676088    16226124
         24                      thread_inst_executed       39932    40898644    20467812   491227504
         24   not_predicated_off_thread_inst_executed       34816    36577916    17889186   429340468
         24                             active_cycles        3388     2162128     1051004    25224097
         24                              active_warps       38144    51379672    24215734   581177624
         24                               global_load          65       66560       33312      799500
         24                              global_store           0        1812         537       12906
         24                              generic_load           0           0           0           0
         24                             generic_store           0           0           0           0
         24                     inst_executed_in_trap           0           0           0           0
         24                     active_cycles_in_trap           0           0           0           0
         24                               local_store           0           0           0           0
         24                                local_load           0           0           0           0
         24                               shared_load         109      112522       56131     1347153
         24                              shared_store         136      139264       69700     1672800
         24             inst_executed_shared_atom_cas           0           0           0           0
         24                               shared_atom           0           0           0           0
         24                           global_atom_cas           0           0           0           0
         24                                atom_count           0           0           0           0
         24                                gred_count           0           0           0           0
         24                          divergent_branch           5        5120        2562       61500
         24                                    branch         122      125834       62793     1507053
         24                   shared_ld_bank_conflict           0       14219         739       17736
         24                   shared_st_bank_conflict           0           0           0           0
         24                    shared_ld_transactions          73      111515       39732      953587
         24                    shared_st_transactions          96      154488       52571     1261704
         24                          active_cycles_pm        3397     2156858     1052443    25258641
         24                           active_warps_pm       38386    50887114    24316318   583591634
         24                         elapsed_cycles_pm       40131     2225529     1103880    26493141
    Kernel: brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*)
         11                 tex0_cache_sector_queries      262064      262176      262136     2883504
         11                 tex1_cache_sector_queries      262112      262224      262151     2883664
         11                  tex0_cache_sector_misses      262096      262160      262135     2883488
         11                  tex1_cache_sector_misses      262128      262192      262152     2883680
         11                     fb_subp0_read_sectors          32         304         111        1224
         11                     fb_subp1_read_sectors           6         230          79         874
         11                    fb_subp0_write_sectors      196192      196451      196344     2159787
         11                    fb_subp1_write_sectors      196231      196415      196337     2159713
         11              l2_subp0_write_sector_misses      196214      196422      196352     2159878
         11              l2_subp1_write_sector_misses      196209      196416      196329     2159622
         11               l2_subp0_read_sector_misses          16         256          85         936
         11               l2_subp1_read_sector_misses          22         278         105        1162
         11          l2_subp0_read_tex_sector_queries           0           0           0           0
         11          l2_subp1_read_tex_sector_queries           0           0           0           0
         11         l2_subp0_write_tex_sector_queries      196608      196608      196608     2162688
         11         l2_subp1_write_tex_sector_queries      196608      196608      196608     2162688
         11             l2_subp0_read_tex_hit_sectors           0           0           0           0
         11             l2_subp1_read_tex_hit_sectors           0           0           0           0
         11            l2_subp0_write_tex_hit_sectors           0           0           0           0
         11            l2_subp1_write_tex_hit_sectors           0           0           0           0
         11        l2_subp0_total_read_sector_queries          48         176          96        1064
         11        l2_subp1_total_read_sector_queries          48         224         113        1248
         11       l2_subp0_total_write_sector_queries      196620      196620      196620     2162820
         11       l2_subp1_total_write_sector_queries      196609      196609      196609     2162699
