==16178== NVPROF is profiling process 16178, command: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==16178== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==16178== Profiling application: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==16178== Profiling result:
==16178== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA GeForce GTX 1050 Ti (0)"
    Kernel: brute_force_coarsening(unsigned char, unsigned char, unsigned int, bool, float*, unsigned long*)
         28       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         28      l2_subp0_write_sysmem_sector_queries           5           5           5         140
         28      l2_subp1_write_sysmem_sector_queries           0           0           0           0
         28                         elapsed_cycles_sm       39582     2212908     1102048    30857349
         28                             gld_inst_8bit           0           0           0           0
         28                            gld_inst_16bit           0           0           0           0
         28                            gld_inst_32bit        1025     1049600      525312    14708750
         28                            gld_inst_64bit        1024     1048576      524800    14694400
         28                           gld_inst_128bit           0           0           0           0
         28                             gst_inst_8bit           0           0           0           0
         28                            gst_inst_16bit           0           0           0           0
         28                            gst_inst_32bit           0         925         245        6879
         28                            gst_inst_64bit           0         925         245        6879
         28                           gst_inst_128bit           0           0           0           0
         28                           prof_trigger_00           0           0           0           0
         28                           prof_trigger_01           0           0           0           0
         28                           prof_trigger_02           0           0           0           0
         28                           prof_trigger_03           0           0           0           0
         28                           prof_trigger_04           0           0           0           0
         28                           prof_trigger_05           0           0           0           0
         28                           prof_trigger_06           0           0           0           0
         28                           prof_trigger_07           0           0           0           0
         28                            warps_launched          32       32768       16400      459200
         28                              inst_issued0        7272     6920971     3298252    92351070
         28                              inst_issued1         905      867624      432936    12122228
         28                              inst_issued2         237      243614      121708     3407833
         28                             inst_executed        1315     1353960      675902    18925282
         28                      thread_inst_executed       39932    40898788    20467627   573093572
         28   not_predicated_off_thread_inst_executed       34816    36016224    17859361   500062128
         28                             active_cycles        3369     2145739     1050448    29412547
         28                              active_warps       37402    51062350    24267528   679490794
         28                               global_load          65       66560       33312      932750
         28                              global_store           0        1850         491       13758
         28                              generic_load           0           0           0           0
         28                             generic_store           0           0           0           0
         28                     inst_executed_in_trap           0           0           0           0
         28                     active_cycles_in_trap           0           0           0           0
         28                               local_store           0           0           0           0
         28                                local_load           0           0           0           0
         28                               shared_load         109      112541       56108     1571029
         28                              shared_store         136      139264       69700     1951600
         28             inst_executed_shared_atom_cas           0           0           0           0
         28                               shared_atom           0           0           0           0
         28                           global_atom_cas           0           0           0           0
         28                                atom_count           0           0           0           0
         28                                gred_count           0           0           0           0
         28                          divergent_branch           5        5120        2562       71750
         28                                    branch         122      125853       62770     1757579
         28                   shared_ld_bank_conflict           0         277          21         609
         28                   shared_st_bank_conflict           0           0           0           0
         28                    shared_ld_transactions          73       84711       38108     1067039
         28                    shared_st_transactions          96      121362       50335     1409394
         28                          active_cycles_pm        3370     2160254     1049984    29399562
         28                           active_warps_pm       37898    51856892    24176448   676940550
         28                         elapsed_cycles_pm       39621     2333379     1105392    30950979
    Kernel: brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*)
         13                 tex0_cache_sector_queries      262128      262176      262145     3407888
         13                 tex1_cache_sector_queries      262112      262160      262142     3407856
         13                  tex0_cache_sector_misses      262128      262160      262144     3407872
         13                  tex1_cache_sector_misses      262128      262160      262144     3407872
         13                     fb_subp0_read_sectors           6         302          62         814
         13                     fb_subp1_read_sectors          32         400          92        1200
         13                    fb_subp0_write_sectors      196214      196430      196326     2552238
         13                    fb_subp1_write_sectors      196232      196424      196358     2552655
         13              l2_subp0_write_sector_misses      196214      196414      196358     2552654
         13              l2_subp1_write_sector_misses      196232      196368      196326     2552240
         13               l2_subp0_read_sector_misses          16         336          69         904
         13               l2_subp1_read_sector_misses          22         366          85        1110
         13          l2_subp0_read_tex_sector_queries           0           0           0           0
         13          l2_subp1_read_tex_sector_queries           0           0           0           0
         13         l2_subp0_write_tex_sector_queries      196608      196608      196608     2555904
         13         l2_subp1_write_tex_sector_queries      196608      196608      196608     2555904
         13             l2_subp0_read_tex_hit_sectors           0           0           0           0
         13             l2_subp1_read_tex_hit_sectors           0           0           0           0
         13            l2_subp0_write_tex_hit_sectors           0           0           0           0
         13            l2_subp1_write_tex_hit_sectors           0           0           0           0
         13        l2_subp0_total_read_sector_queries          48         352         134        1744
         13        l2_subp1_total_read_sector_queries          48         344         157        2048
         13       l2_subp0_total_write_sector_queries      196613      196613      196613     2555969
         13       l2_subp1_total_write_sector_queries      196616      196616      196616     2556008
         13       l2_subp0_read_sysmem_sector_queries           0           0           0           0
         13       l2_subp1_read_sysmem_sector_queries           0           0           0           0
         13      l2_subp0_write_sysmem_sector_queries           5           5           5          65
         13      l2_subp1_write_sysmem_sector_queries           0           0           0           0
         13                         elapsed_cycles_sm    23524071    23570208    23547244   306114183
         13                             gld_inst_8bit           0           0           0           0
         13                            gld_inst_16bit           0           0           0           0
         13                            gld_inst_32bit           0           0           0           0
         13                            gld_inst_64bit           0           0           0           0
         13                           gld_inst_128bit           0           0           0           0
         13                             gst_inst_8bit           0           0           0           0
         13                            gst_inst_16bit           0           0           0           0
         13                            gst_inst_32bit     1048576     1048576     1048576    13631488
         13                            gst_inst_64bit     1048576     1048576     1048576    13631488
         13                           gst_inst_128bit           0           0           0           0
         13                           prof_trigger_00           0           0           0           0
         13                           prof_trigger_01           0           0           0           0
         13                           prof_trigger_02           0           0           0           0
         13                           prof_trigger_03           0           0           0           0
         13                           prof_trigger_04           0           0           0           0
         13                           prof_trigger_05           0           0           0           0
         13                           prof_trigger_06           0           0           0           0
         13                           prof_trigger_07           0           0           0           0
         13                            warps_launched       32768       32768       32768      425984
