==7790== NVPROF is profiling process 7790, command: ./exe -mN 20 -MN 20 -mM 10 -MM 10 -ml=0 -mu 0.1 -l -a 1000 -i 10 -r 0.1 -PCRq 0.3,2,1,2 -c -s -f
==7790== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==7790== Profiling application: ./exe -mN 20 -MN 20 -mM 10 -MM 10 -ml=0 -mu 0.1 -l -a 1000 -i 10 -r 0.1 -PCRq 0.3,2,1,2 -c -s -f
==7790== Profiling result:
==7790== Metric result:
Invocations                               Metric Name                                                    Metric Description         Min         Max         Avg
Device "NVIDIA GeForce GTX 1050 Ti (0)"
    Kernel: brute_force(unsigned char, unsigned char, bool, float*)
         79                        tex_fu_utilization                                     Texture Function Unit Utilization     Low (1)     Low (1)     Low (1)
         79           single_precision_fu_utilization                            Single-Precision Function Unit Utilization     Low (1)     Low (1)     Low (1)
         79           double_precision_fu_utilization                            Double-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
         79                        flop_hp_efficiency                                            FLOP Efficiency(Peak Half)       0.00%       0.00%       0.00%
         79                        flop_sp_efficiency                                          FLOP Efficiency(Peak Single)       0.00%       0.00%       0.00%
         79                        flop_dp_efficiency                                          FLOP Efficiency(Peak Double)       0.00%       0.00%       0.00%
         79                    dram_read_transactions                                       Device Memory Read Transactions      131078      131502      131099
         79                   dram_write_transactions                                      Device Memory Write Transactions          23       15714        2554
         79                      dram_read_throughput                                         Device Memory Read Throughput  6.4783GB/s  6.6771GB/s  6.5363GB/s
         79                     dram_write_throughput                                        Device Memory Write Throughput  1.1647MB/s  819.12MB/s  130.41MB/s
         79                          dram_utilization                                             Device Memory Utilization     Low (1)     Low (1)     Low (1)
         79             half_precision_fu_utilization                              Half-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
         79                          ecc_transactions                                                      ECC Transactions           0           0           0
         79                            ecc_throughput                                                        ECC Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         79                           dram_read_bytes                                Total bytes read from DRAM to L2 cache     4194496     4208064     4195178
         79                          dram_write_bytes                             Total bytes written from L2 cache to DRAM         736      502848       81736
    Kernel: brute_force_AL(unsigned char, float*)
         69                             inst_per_warp                                                 Instructions per warp  1.6080e+03  1.6080e+03  1.6080e+03
         69                         branch_efficiency                                                     Branch Efficiency     100.00%     100.00%     100.00%
         69                 warp_execution_efficiency                                             Warp Execution Efficiency     100.00%     100.00%     100.00%
         69         warp_nonpred_execution_efficiency                              Warp Non-Predicated Execution Efficiency      93.10%      93.10%      93.10%
         69                      inst_replay_overhead                                           Instruction Replay Overhead    0.000010    0.000016    0.000013
         69      shared_load_transactions_per_request                           Shared Memory Load Transactions Per Request    0.000000    0.000000    0.000000
         69     shared_store_transactions_per_request                          Shared Memory Store Transactions Per Request    0.000000    0.000000    0.000000
         69       local_load_transactions_per_request                            Local Memory Load Transactions Per Request    0.000000    0.000000    0.000000
         69      local_store_transactions_per_request                           Local Memory Store Transactions Per Request    0.000000    0.000000    0.000000
         69              gld_transactions_per_request                                  Global Load Transactions Per Request    0.000000    0.000000    0.000000
         69              gst_transactions_per_request                                 Global Store Transactions Per Request    4.000000    4.000000    4.000000
         69                 shared_store_transactions                                             Shared Store Transactions           0           0           0
         69                  shared_load_transactions                                              Shared Load Transactions           0           0           0
         69                   local_load_transactions                                               Local Load Transactions           0           0           0
         69                  local_store_transactions                                              Local Store Transactions           0           0           0
         69                          gld_transactions                                              Global Load Transactions           2           2           2
         69                          gst_transactions                                             Global Store Transactions      131072      131072      131072
         69                  sysmem_read_transactions                                       System Memory Read Transactions           0           0           0
         69                 sysmem_write_transactions                                      System Memory Write Transactions           5           5           5
         69                      l2_read_transactions                                                  L2 Read Transactions          96         440         139
         69                     l2_write_transactions                                                 L2 Write Transactions      131085      131085      131085
         69                           global_hit_rate                                     Global Hit Rate in unified l1/tex       0.00%       0.00%       0.00%
         69                            local_hit_rate                                                        Local Hit Rate       0.00%       0.00%       0.00%
         69                  gld_requested_throughput                                      Requested Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                  gst_requested_throughput                                     Requested Global Store Throughput  2.9404GB/s  3.0302GB/s  2.9636GB/s
         69                            gld_throughput                                                Global Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                            gst_throughput                                               Global Store Throughput  2.9404GB/s  3.0302GB/s  2.9636GB/s
         69                     local_memory_overhead                                                 Local Memory Overhead       0.00%       0.00%       0.00%
         69                        tex_cache_hit_rate                                                Unified Cache Hit Rate      50.00%      50.00%      50.00%
         69                      l2_tex_read_hit_rate                                           L2 Hit Rate (Texture Reads)       0.00%       0.00%       0.00%
         69                     l2_tex_write_hit_rate                                          L2 Hit Rate (Texture Writes)       0.00%       0.00%       0.00%
         69                      tex_cache_throughput                                              Unified Cache Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                    l2_tex_read_throughput                                         L2 Throughput (Texture Reads)  0.00000B/s  0.00000B/s  0.00000B/s
         69                   l2_tex_write_throughput                                        L2 Throughput (Texture Writes)  2.9404GB/s  3.0302GB/s  2.9636GB/s
         69                        l2_read_throughput                                                 L2 Throughput (Reads)  2.2053MB/s  10.302MB/s  3.2401MB/s
         69                       l2_write_throughput                                                L2 Throughput (Writes)  2.9407GB/s  3.0305GB/s  2.9639GB/s
         69                    sysmem_read_throughput                                         System Memory Read Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                   sysmem_write_throughput                                        System Memory Write Throughput  117.62KB/s  121.21KB/s  118.54KB/s
         69                     local_load_throughput                                          Local Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                    local_store_throughput                                         Local Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                    shared_load_throughput                                         Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                   shared_store_throughput                                        Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                            gld_efficiency                                         Global Memory Load Efficiency       0.00%       0.00%       0.00%
         69                            gst_efficiency                                        Global Memory Store Efficiency     100.00%     100.00%     100.00%
         69                    tex_cache_transactions                                            Unified Cache Transactions           0           0           0
         69                             flop_count_dp                           Floating Point Operations(Double Precision)           0           0           0
         69                         flop_count_dp_add                       Floating Point Operations(Double Precision Add)           0           0           0
         69                         flop_count_dp_fma                       Floating Point Operations(Double Precision FMA)           0           0           0
         69                         flop_count_dp_mul                       Floating Point Operations(Double Precision Mul)           0           0           0
         69                             flop_count_sp                           Floating Point Operations(Single Precision)   660602880   660602880   660602880
         69                         flop_count_sp_add                       Floating Point Operations(Single Precision Add)           0           0           0
         69                         flop_count_sp_fma                       Floating Point Operations(Single Precision FMA)   220200960   220200960   220200960
         69                         flop_count_sp_mul                        Floating Point Operation(Single Precision Mul)   220200960   220200960   220200960
         69                     flop_count_sp_special                   Floating Point Operations(Single Precision Special)           0           0           0
         69                             inst_executed                                                 Instructions Executed    52690944    52690944    52690944
         69                               inst_issued                                                   Instructions Issued    52691479    52691786    52691597
         69                        sysmem_utilization                                             System Memory Utilization     Low (1)     Low (1)     Low (1)
         69                          stall_inst_fetch                              Issue Stall Reasons (Instructions Fetch)      10.80%      11.07%      10.94%
         69                     stall_exec_dependency                            Issue Stall Reasons (Execution Dependency)      21.11%      21.77%      21.42%
         69                   stall_memory_dependency                                    Issue Stall Reasons (Data Request)       0.00%       0.00%       0.00%
         69                             stall_texture                                         Issue Stall Reasons (Texture)       0.00%       0.00%       0.00%
         69                                stall_sync                                 Issue Stall Reasons (Synchronization)       0.00%       0.00%       0.00%
         69                               stall_other                                           Issue Stall Reasons (Other)      58.80%      59.90%      59.38%
         69          stall_constant_memory_dependency                              Issue Stall Reasons (Immediate constant)       0.01%       0.01%       0.01%
         69                           stall_pipe_busy                                       Issue Stall Reasons (Pipe Busy)       1.09%       1.12%       1.11%
         69                         shared_efficiency                                              Shared Memory Efficiency       0.00%       0.00%       0.00%
         69                                inst_fp_32                                               FP Instructions(Single)   440401920   440401920   440401920
         69                                inst_fp_64                                               FP Instructions(Double)           0           0           0
         69                              inst_integer                                                  Integer Instructions   743440384   743440384   743440384
         69                          inst_bit_convert                                              Bit-Convert Instructions    41943040    41943040    41943040
         69                              inst_control                                             Control-Flow Instructions    63963136    63963136    63963136
         69                        inst_compute_ld_st                                               Load/Store Instructions   222298112   222298112   222298112
         69                                 inst_misc                                                     Misc Instructions    57671680    57671680    57671680
         69           inst_inter_thread_communication                                             Inter-Thread Instructions           0           0           0
         69                               issue_slots                                                           Issue Slots    45580823    45581130    45580941
         69                                 cf_issued                                      Issued Control-Flow Instructions    11730944    11730944    11730944
         69                               cf_executed                                    Executed Control-Flow Instructions    11730944    11730944    11730944
         69                               ldst_issued                                        Issued Load/Store Instructions     7274496     7274496     7274496
         69                             ldst_executed                                      Executed Load/Store Instructions     7176192     7176192     7176192
         69                       atomic_transactions                                                   Atomic Transactions           0           0           0
         69           atomic_transactions_per_request                                       Atomic Transactions Per Request    0.000000    0.000000    0.000000
         69                      l2_atomic_throughput                                       L2 Throughput (Atomic requests)  0.00000B/s  0.00000B/s  0.00000B/s
         69                    l2_atomic_transactions                                     L2 Transactions (Atomic requests)           0           0           0
         69                  l2_tex_read_transactions                                       L2 Transactions (Texture Reads)           0           0           0
         69                     stall_memory_throttle                                 Issue Stall Reasons (Memory Throttle)       0.06%       0.07%       0.06%
         69                        stall_not_selected                                    Issue Stall Reasons (Not Selected)       6.99%       7.17%       7.08%
         69                 l2_tex_write_transactions                                      L2 Transactions (Texture Writes)      131072      131072      131072
         69                             flop_count_hp                             Floating Point Operations(Half Precision)           0           0           0
         69                         flop_count_hp_add                         Floating Point Operations(Half Precision Add)           0           0           0
         69                         flop_count_hp_mul                          Floating Point Operation(Half Precision Mul)           0           0           0
         69                         flop_count_hp_fma                         Floating Point Operations(Half Precision FMA)           0           0           0
         69                                inst_fp_16                                                 HP Instructions(Half)           0           0           0
         69                   sysmem_read_utilization                                        System Memory Read Utilization    Idle (0)    Idle (0)    Idle (0)
         69                  sysmem_write_utilization                                       System Memory Write Utilization     Low (1)     Low (1)     Low (1)
         69               pcie_total_data_transmitted                                           PCIe Total Data Transmitted           0         512         185
         69                  pcie_total_data_received                                              PCIe Total Data Received           0         512          51
         69                inst_executed_global_loads                              Warp level instructions for global loads           0           0           0
         69                 inst_executed_local_loads                               Warp level instructions for local loads           0           0           0
         69                inst_executed_shared_loads                              Warp level instructions for shared loads           0           0           0
         69               inst_executed_surface_loads                             Warp level instructions for surface loads           0           0           0
         69               inst_executed_global_stores                             Warp level instructions for global stores       32768       32768       32768
         69                inst_executed_local_stores                              Warp level instructions for local stores           0           0           0
         69               inst_executed_shared_stores                             Warp level instructions for shared stores           0           0           0
         69              inst_executed_surface_stores                            Warp level instructions for surface stores           0           0           0
         69              inst_executed_global_atomics                  Warp level instructions for global atom and atom cas           0           0           0
         69           inst_executed_global_reductions                         Warp level instructions for global reductions           0           0           0
         69             inst_executed_surface_atomics                 Warp level instructions for surface atom and atom cas           0           0           0
         69          inst_executed_surface_reductions                        Warp level instructions for surface reductions           0           0           0
         69              inst_executed_shared_atomics                  Warp level shared instructions for atom and atom CAS           0           0           0
         69                     inst_executed_tex_ops                                   Warp level instructions for texture           0           0           0
         69                      l2_global_load_bytes       Bytes read from L2 for misses in Unified Cache for global loads           0           0           0
         69                       l2_local_load_bytes        Bytes read from L2 for misses in Unified Cache for local loads           0           0           0
         69                     l2_surface_load_bytes      Bytes read from L2 for misses in Unified Cache for surface loads           0           0           0
         69               l2_local_global_store_bytes   Bytes written to L2 from Unified Cache for local and global stores.     4194304     4194304     4194304
         69                 l2_global_reduction_bytes          Bytes written to L2 from Unified cache for global reductions           0           0           0
         69              l2_global_atomic_store_bytes             Bytes written to L2 from Unified cache for global atomics           0           0           0
         69                    l2_surface_store_bytes            Bytes written to L2 from Unified Cache for surface stores.           0           0           0
         69                l2_surface_reduction_bytes         Bytes written to L2 from Unified Cache for surface reductions           0           0           0
         69             l2_surface_atomic_store_bytes    Bytes transferred between Unified Cache and L2 for surface atomics           0           0           0
         69                      global_load_requests              Total number of global load requests from Multiprocessor           0           0           0
         69                       local_load_requests               Total number of local load requests from Multiprocessor           0           0           0
         69                     surface_load_requests             Total number of surface load requests from Multiprocessor           0           0           0
         69                     global_store_requests             Total number of global store requests from Multiprocessor      131072      131072      131072
         69                      local_store_requests              Total number of local store requests from Multiprocessor           0           0           0
         69                    surface_store_requests            Total number of surface store requests from Multiprocessor           0           0           0
         69                    global_atomic_requests            Total number of global atomic requests from Multiprocessor           0           0           0
         69                 global_reduction_requests         Total number of global reduction requests from Multiprocessor           0           0           0
         69                   surface_atomic_requests           Total number of surface atomic requests from Multiprocessor           0           0           0
         69                surface_reduction_requests        Total number of surface reduction requests from Multiprocessor           0           0           0
         69                         sysmem_read_bytes                                              System Memory Read Bytes           0           0           0
         69                        sysmem_write_bytes                                             System Memory Write Bytes         160         160         160
         69                           l2_tex_hit_rate                                                     L2 Cache Hit Rate       0.00%       0.00%       0.00%
         69                     texture_load_requests             Total number of texture Load requests from Multiprocessor           0           0           0
         69                     unique_warps_launched                                              Number of warps launched       32768       32768       32768
         69                             sm_efficiency                                               Multiprocessor Activity      98.93%      99.38%      99.32%
         69                        achieved_occupancy                                                    Achieved Occupancy    0.894973    0.914839    0.906209
         69                                       ipc                                                          Executed IPC    3.920300    3.926932    3.923532
         69                                issued_ipc                                                            Issued IPC    3.919369    3.927327    3.923793
         69                    issue_slot_utilization                                                Issue Slot Utilization      84.76%      84.93%      84.86%
         69                  eligible_warps_per_cycle                                       Eligible Warps Per Active Cycle    7.240504    7.262325    7.253876
         69                           tex_utilization                                             Unified Cache Utilization    Idle (0)    Idle (0)    Idle (0)
         69                            l2_utilization                                                  L2 Cache Utilization     Low (1)     Low (1)     Low (1)
         69                        shared_utilization                                             Shared Memory Utilization    Idle (0)    Idle (0)    Idle (0)
         69                       ldst_fu_utilization                                  Load/Store Function Unit Utilization     Low (3)     Low (3)     Low (3)
         69                         cf_fu_utilization                                Control-Flow Function Unit Utilization     Low (3)     Low (3)     Low (3)
         69                    special_fu_utilization                                     Special Function Unit Utilization     Low (1)     Low (1)     Low (1)
         69                        tex_fu_utilization                                     Texture Function Unit Utilization     Low (1)     Low (1)     Low (1)
         69           single_precision_fu_utilization                            Single-Precision Function Unit Utilization    High (8)    High (8)    High (8)
         69           double_precision_fu_utilization                            Double-Precision Function Unit Utilization     Mid (4)     Mid (4)     Mid (4)
         69                        flop_hp_efficiency                                            FLOP Efficiency(Peak Half)       0.00%       0.00%       0.00%
         69                        flop_sp_efficiency                                          FLOP Efficiency(Peak Single)      18.89%      19.10%      19.08%
         69                        flop_dp_efficiency                                          FLOP Efficiency(Peak Double)       0.00%       0.00%       0.00%
         69                    dram_read_transactions                                       Device Memory Read Transactions          38         678          92
         69                   dram_write_transactions                                      Device Memory Write Transactions      128032      130906      130623
         69                      dram_read_throughput                                         Device Memory Read Throughput  893.89KB/s  15.600MB/s  2.1495MB/s
         69                     dram_write_throughput                                        Device Memory Write Throughput  2.8766GB/s  3.0247GB/s  2.9534GB/s
         69                          dram_utilization                                             Device Memory Utilization     Low (1)     Low (1)     Low (1)
         69             half_precision_fu_utilization                              Half-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
         69                          ecc_transactions                                                      ECC Transactions           0           0           0
         69                            ecc_throughput                                                        ECC Throughput  0.00000B/s  0.00000B/s  0.00000B/s
         69                           dram_read_bytes                                Total bytes read from DRAM to L2 cache        1216       21696        2970
         69                          dram_write_bytes                             Total bytes written from L2 cache to DRAM     4097024     4188992     4179967
