==6308== Profiling application: ./exe -mN 15 -MN 15 -mM 10 -MM 10 -ml=0 -mu 0.1 -l -a 1000 -i 1 -r 0.1 -PCRl 0.01,1,0,1 -c
==6308== Profiling result:
==6308== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "NVIDIA GeForce GTX 1050 Ti (0)"
    Kernel: brute_force(double const *, double const *, double const *, unsigned char, unsigned char, bool, bool*, double*)
          1                        tex_cache_hit_rate                                                Unified Cache Hit Rate      54.88%      54.88%      54.88%
          1                      l2_tex_read_hit_rate                                           L2 Hit Rate (Texture Reads)      79.25%      79.25%      79.25%
          1                     l2_tex_write_hit_rate                                          L2 Hit Rate (Texture Writes)      91.33%      91.33%      91.33%
          1                      tex_cache_throughput                                              Unified Cache Throughput  119.14GB/s  119.14GB/s  119.14GB/s
          1                    l2_tex_read_throughput                                         L2 Throughput (Texture Reads)  56.341GB/s  56.341GB/s  56.341GB/s
          1                   l2_tex_write_throughput                                        L2 Throughput (Texture Writes)  61.448GB/s  61.448GB/s  61.448GB/s
          1                        l2_read_throughput                                                 L2 Throughput (Reads)  56.362GB/s  56.362GB/s  56.362GB/s
          1                       l2_write_throughput                                                L2 Throughput (Writes)  61.449GB/s  61.449GB/s  61.449GB/s
          1                    sysmem_read_throughput                                         System Memory Read Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   sysmem_write_throughput                                        System Memory Write Throughput  331.52KB/s  331.52KB/s  331.52KB/s
          1                     local_load_throughput                                          Local Memory Load Throughput  113.96GB/s  113.96GB/s  113.96GB/s
          1                    local_store_throughput                                         Local Memory Store Throughput  60.866GB/s  60.866GB/s  60.866GB/s
          1                    shared_load_throughput                                         Shared Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   shared_store_throughput                                        Shared Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                            gld_efficiency                                         Global Memory Load Efficiency      25.00%      25.00%      25.00%
          1                            gst_efficiency                                        Global Memory Store Efficiency     100.00%     100.00%     100.00%
          1                    tex_cache_transactions                                            Unified Cache Transactions     1884160     1884160     1884160
          1                             flop_count_dp                           Floating Point Operations(Double Precision)     3768320     3768320     3768320
          1                         flop_count_dp_add                       Floating Point Operations(Double Precision Add)     2785280     2785280     2785280
          1                         flop_count_dp_fma                       Floating Point Operations(Double Precision FMA)      491520      491520      491520
          1                         flop_count_dp_mul                       Floating Point Operations(Double Precision Mul)           0           0           0
          1                             flop_count_sp                           Floating Point Operations(Single Precision)           0           0           0
          1                         flop_count_sp_add                       Floating Point Operations(Single Precision Add)           0           0           0
          1                         flop_count_sp_fma                       Floating Point Operations(Single Precision FMA)           0           0           0
          1                         flop_count_sp_mul                        Floating Point Operation(Single Precision Mul)           0           0           0
          1                     flop_count_sp_special                   Floating Point Operations(Single Precision Special)           0           0           0
          1                             inst_executed                                                 Instructions Executed     1542144     1542144     1542144
          1                               inst_issued                                                   Instructions Issued     1542771     1542771     1542771
