==13469== NVPROF is profiling process 13469, command: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==13469== Profiling application: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==13469== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
399.61ms     159ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
399.62ms  2.6593ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1        14  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [192]
399.62ms  2.6940us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [194])
399.62ms     144ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
399.62ms  2.4240us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [196])
399.62ms     135ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
399.62ms  3.2160us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
399.62ms  1.8470us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
399.63ms  2.9200ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaStreamSynchronize
402.27ms  260.51us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [194]
402.54ms  3.4560us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [196]
402.54ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
402.54ms     672ns                    -               -         -         -         -        8B  11.353MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
402.55ms  4.3720us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbolAsync
402.55ms  4.5210us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [202])
402.55ms     288ns                    -               -         -         -         -      840B  2.7164GB/s      Pinned      Device  NVIDIA GeForce          1        14  [CUDA memcpy HtoD]
402.56ms     144ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
402.56ms  2.8880us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [204])
402.56ms  2.6583ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1        14  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [202]
402.56ms     145ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
402.56ms  2.4030us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [206])
402.56ms     132ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
402.56ms  2.8680us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
402.57ms  1.8200us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
402.57ms  2.9213ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaStreamSynchronize
405.22ms  261.19us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [204]
405.48ms  3.3930us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [206]
405.49ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
405.49ms     672ns                    -               -         -         -         -        8B  11.353MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
405.49ms  5.6760us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbolAsync
405.50ms  8.1450us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [212])
405.50ms     287ns                    -               -         -         -         -      840B  2.7258GB/s      Pinned      Device  NVIDIA GeForce          1        14  [CUDA memcpy HtoD]
405.51ms     150ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
405.51ms  2.6607ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1        14  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [212]
405.51ms  3.0630us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [214])
405.51ms     141ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
405.51ms  2.7850us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [216])
405.52ms     134ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
405.52ms  3.3550us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
405.52ms  2.0020us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
405.52ms  2.9382ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaStreamSynchronize
408.17ms  261.73us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [214]
408.43ms  3.4240us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [216]
408.44ms     704ns                    -               -         -         -         -        4B  5.4186MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
408.44ms     736ns                    -               -         -         -         -        8B  10.366MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
408.47ms  21.328us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbolAsync
408.49ms     288ns                    -               -         -         -         -      840B  2.7164GB/s      Pinned      Device  NVIDIA GeForce          1        14  [CUDA memcpy HtoD]
408.49ms  21.921us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [222])
408.51ms  2.6570ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1        14  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [222]
408.51ms     238ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
408.51ms  4.1360us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [224])
408.52ms     137ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
408.52ms  2.6720us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [226])
408.52ms     140ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
408.52ms  7.8460us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
408.53ms  2.2360us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
408.53ms  2.9115ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaStreamSynchronize
411.17ms  262.62us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [224]
411.43ms  3.3920us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [226]
411.44ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
411.44ms     704ns                    -               -         -         -         -        8B  10.837MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
411.45ms  7.0230us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbolAsync
411.45ms  7.7660us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [232])
411.45ms     288ns                    -               -         -         -         -      840B  2.7164GB/s      Pinned      Device  NVIDIA GeForce          1        14  [CUDA memcpy HtoD]
411.46ms     146ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
411.46ms  2.6604ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1        14  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [232]
411.46ms  3.6610us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [234])
411.47ms     141ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
411.47ms  2.7730us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [236])
411.47ms     141ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
411.47ms  4.3820us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
411.48ms  2.2380us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
411.48ms  2.9221ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaStreamSynchronize
414.12ms  260.96us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [234]
414.38ms  3.4240us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [236]
414.39ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
414.39ms     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
414.40ms  13.965us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbolAsync
414.42ms     288ns                    -               -         -         -         -      840B  2.7164GB/s      Pinned      Device  NVIDIA GeForce          1        14  [CUDA memcpy HtoD]
414.42ms  13.739us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [242])
414.43ms  2.6615ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1        14  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [242]
414.43ms     260ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
414.43ms  3.4150us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [244])
414.44ms     132ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
414.44ms  2.3230us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [246])
414.44ms     127ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
414.44ms  5.6870us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
414.45ms  2.1380us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
414.45ms  2.9199ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaStreamSynchronize
417.09ms  260.45us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [244]
417.36ms  3.5200us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [246]
417.36ms     703ns                    -               -         -         -         -        4B  5.4263MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
417.37ms     704ns                    -               -         -         -         -        8B  10.837MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
417.37ms  4.2470us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbolAsync
417.37ms  4.7420us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [252])
417.38ms     288ns                    -               -         -         -         -      840B  2.7164GB/s      Pinned      Device  NVIDIA GeForce          1        14  [CUDA memcpy HtoD]
417.38ms     155ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
417.38ms  2.7520us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [254])
417.38ms  2.6611ms          (32768 1 1)        (32 1 1)        26        0B        0B         -           -           -           -  NVIDIA GeForce          1        14  brute_force_AL_coarsening(unsigned char, unsigned int, float*, unsigned long*) [252]
417.38ms     128ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
417.38ms  2.3810us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, unsigned long*) [256])
417.39ms     132ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
417.39ms  3.0560us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
417.39ms  1.7980us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyAsync
417.39ms  2.9200ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaStreamSynchronize
420.04ms  260.07us           (1024 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [254]
420.30ms  3.4560us              (1 1 1)      (1024 1 1)        10  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1        14  reduce_argmin(float*, unsigned long*) [256]
420.31ms     704ns                    -               -         -         -         -        4B  5.4186MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
420.31ms     704ns                    -               -         -         -         -        8B  10.837MB/s      Device      Pinned  NVIDIA GeForce          1        14  [CUDA memcpy DtoH]
420.31ms  1.3190us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaStreamSynchronize
420.33ms  4.0370us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
420.33ms  1.9330us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
420.34ms     855ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
420.34ms  109.91us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFree
420.45ms  18.332us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaStreamDestroy
420.47ms  3.2200us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaStreamDestroy
420.47ms  11.050us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFreeHost
420.48ms  5.0010us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFreeHost
420.49ms  3.6920us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFreeHost
420.49ms  3.1890us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFreeHost
420.49ms  2.8650us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFreeHost
420.50ms  3.2120us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFreeHost
420.50ms  2.5650us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFreeHost
420.50ms  1.3544ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaFreeHost

Regs: Number of registers used per CUDA thread. This number includes registers used internally by the CUDA driver and/or tools and can be more than what the compiler shows.
SSMem: Static shared memory allocated per CUDA block.
DSMem: Dynamic shared memory allocated per CUDA block.
SrcMemType: The type of source memory accessed by memory operation/copy
DstMemType: The type of destination memory accessed by memory operation/copy
