==14997== NVPROF is profiling process 14997, command: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==14997== Profiling application: ./exe -mN 20 -MN 20 -mM 3 -MM 3 -a 1000 -i 1 -PCRq 0.3,2,1,2 -c -ml 0 -mu 0.1 -l -r 0.1 -f
==14997== Profiling result:
   Start  Duration            Grid Size      Block Size     Regs*    SSMem*    DSMem*      Size  Throughput  SrcMemType  DstMemType           Device   Context    Stream  Name
497.02ms  2.5562ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
499.58ms  18.768us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, float*, unsigned long*) [163])
499.60ms  720.61us           (1024 1 1)      (1024 1 1)        12  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, float*, unsigned long*) [163]
499.60ms     317ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
499.60ms  724.60us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
500.32ms  16.929us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
500.33ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
500.34ms  7.2000us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
500.34ms     800ns                    -               -         -         -         -        8B  9.5367MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
500.35ms  7.1480us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpyToSymbol
500.36ms  6.2370us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (brute_force_AL(unsigned char, float*) [169])
500.36ms     256ns                    -               -         -         -         -      840B  3.0559GB/s    Pageable      Device  NVIDIA GeForce          1         7  [CUDA memcpy HtoD]
500.36ms     182ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
500.36ms  2.5481ms                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
500.36ms  2.5408ms           (1024 1 1)      (1024 1 1)        18        0B        0B         -           -           -           -  NVIDIA GeForce          1         7  brute_force_AL(unsigned char, float*) [169]
502.91ms  8.8250us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaLaunchKernel (reduce_argmin(float*, float*, unsigned long*) [172])
502.92ms     217ns                    -               -         -         -         -         -           -           -           -                -         -         -  cudaGetLastError
502.92ms  719.17us           (1024 1 1)      (1024 1 1)        12  12.000KB        0B         -           -           -           -  NVIDIA GeForce          1         7  reduce_argmin(float*, float*, unsigned long*) [172]
502.92ms  724.34us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaDeviceSynchronize
503.65ms  12.003us                    -               -         -         -         -         -           -           -           -                -         -         -  cudaMemcpy
503.66ms     672ns                    -               -         -         -         -        4B  5.6766MB/s      Device    Pageable  NVIDIA GeForce          1         7  [CUDA memcpy DtoH]
